construction_type_name,u_w_per_m2_k,description_x,material_opaque_id_layers,description_y
BTAP-ExteriorWall-Mass-6,0.21008403361344538,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",21,"Lintel angle, structural, unpainted, under 500 lb., shop fabricated"
BTAP-ExteriorWall-Mass-6,0.21008403361344538,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",139,"Sheet metal flashing, aluminum, flexible, mill finish, .019\"" thick, including up to 4 bends"
BTAP-ExteriorWall-Mass-6,0.21008403361344538,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",68,"Polyurethane Foam 4.5"" thick, RSI 5.15 modified to 5.5"" foaming RSI 6.18"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",20,"Brick walls, face brick, red, running bond, 6.75/SF, 4\"" thick, includes mortar"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",21,"Lintel angle, structural, unpainted, under 500 lb., shop fabricated"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",139,"Sheet metal flashing, aluminum, flexible, mill finish, .019\"" thick, including up to 4 bends"
BTAP-ExteriorWall-Mass-6,0.18315018315018314,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted with Exterior Brick veneer wall",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-8b,0.247, Precast Concrete Wall With interior insulation & gypsum finish ,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-8b,0.247, Precast Concrete Wall With interior insulation & gypsum finish ,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Mass-8b,0.247, Precast Concrete Wall With interior insulation & gypsum finish ,168,cavity wool insulation  (R20 batt)
BTAP-ExteriorWall-Mass-8b,0.247, Precast Concrete Wall With interior insulation & gypsum finish ,166,"Precast concrete panels, uninsulated, 8x16'"
BTAP-ExteriorWall-Mass-8b,0.247, Precast Concrete Wall With interior insulation & gypsum finish ,167,"Add for 2"" insulation in concrete panels"
BTAP-ExteriorWall-Mass-8b,0.21, Precast Concrete Wall With interior insulation & gypsum finish ,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-8b,0.21, Precast Concrete Wall With interior insulation & gypsum finish ,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Mass-8b,0.21, Precast Concrete Wall With interior insulation & gypsum finish ,168,cavity wool insulation  (R20 batt)
BTAP-ExteriorWall-Mass-8b,0.21, Precast Concrete Wall With interior insulation & gypsum finish ,166,"Precast concrete panels, uninsulated, 8x16'"
BTAP-ExteriorWall-Mass-8b,0.21, Precast Concrete Wall With interior insulation & gypsum finish ,169,"Add for 3"" insulation in concrete panels"
BTAP-ExteriorWall-Mass-8b,0.183, Precast Concrete Wall With interior insulation & gypsum finish ,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-8b,0.183, Precast Concrete Wall With interior insulation & gypsum finish ,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Mass-8b,0.183, Precast Concrete Wall With interior insulation & gypsum finish ,168,cavity wool insulation  (R20 batt)
BTAP-ExteriorWall-Mass-8b,0.183, Precast Concrete Wall With interior insulation & gypsum finish ,166,"Precast concrete panels, uninsulated, 8x16'"
BTAP-ExteriorWall-Mass-8b,0.183, Precast Concrete Wall With interior insulation & gypsum finish ,170,"Add for 4"" insulation in concrete panels"
BTAP-ExteriorWall-Mass-8c,0.13,"High Performance Precast Concrete Wall, 8"" XPS Insulation & interior insulated & gypsum finish ",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-8c,0.13,"High Performance Precast Concrete Wall, 8"" XPS Insulation & interior insulated & gypsum finish ",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Mass-8c,0.13,"High Performance Precast Concrete Wall, 8"" XPS Insulation & interior insulated & gypsum finish ",168,cavity wool insulation  (R20 batt)
BTAP-ExteriorWall-Mass-8c,0.13,"High Performance Precast Concrete Wall, 8"" XPS Insulation & interior insulated & gypsum finish ",195,"Precast panel,  complete with X-Connectors (FRP) at 16""x32"" spacing, w 8"" of XPS Insulation"
BTAP-ExteriorWall-Mass-8c,0.1,"High Performance Precast Concrete Wall, 8"" Poly-iso Insulation, interior insulated & gypsum finish ",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-8c,0.1,"High Performance Precast Concrete Wall, 8"" Poly-iso Insulation, interior insulated & gypsum finish ",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Mass-8c,0.1,"High Performance Precast Concrete Wall, 8"" Poly-iso Insulation, interior insulated & gypsum finish ",168,cavity wool insulation  (R20 batt)
BTAP-ExteriorWall-Mass-8c,0.1,"High Performance Precast Concrete Wall, 8"" Poly-iso Insulation, interior insulated & gypsum finish ",195,"Precast panel,  complete with X-Connectors (FRP) at 16""x32"" spacing w/ 8"" of Poly-iso Insulation"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",183,"Thermal Clips (EJOT System), 6.5"" clips"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",164,"6.5"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",180,metal panels
BTAP-ExteriorWall-Mass-10?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",184,"Thermal Clips (EJOT System), 7.5"" clips"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",165,"7.5"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-10?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",180,metal panels
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",185,"Thermal Clips (EJOT System), 8.5"" clips"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",165,"8.5"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",180,metal panels
BTAP-ExteriorWall-Mass-10?,0.183,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",187,"Thermal Clips (EJOT System), 13"" clips"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",165,"8"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",164,"5"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",180,metal panels
BTAP-ExteriorWall-Mass-10?,0.13,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",188,"Thermal Clips (EJOT System), 16"" clips"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",165,"8"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",165,"8"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",180,metal panels
BTAP-ExteriorWall-Mass-10?,0.1,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",201,"1.5"" steel studs non load bearing"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",183,"Thermal Clips (EJOT System), 6.5"" clips"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",164,"6.5"" Exterior semi-rigid mineral wool insulation"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",180,metal panels
BTAP-ExteriorWall-Mass-10b?,0.247,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",201,"1.5"" steel studs non load bearing"
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",24,"Block, tooled joints both sides, includes morter, excludes, scaffolding, reinforcing, grout"
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",25,"masonry reinforcing bars, galvanized ladder type 9 gauge with ties placed horizontally"
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",26,masonry #5 and #6 reinforcing bars placed vertically
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",27,"Control joint, PVC"
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",28,"Grout, 8"" thick including pumping"
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-Mass-10b?,0.21,"Concrete Block Wall, Regular Weight 6 x 8 x 16 Hollow Core, 2000 PSI, Reinforced and Grouted, Exterior Insulated with Metal Panel Cladding, Interior Gypsum finish no interior insulation",184,"Thermal Clips (EJOT System), 7.5"" clips"
